timesteps,episode_return
77500,-25.803769
77550,-26.290651
77600,-28.231613
77650,-23.147617
77700,-26.055298
77750,-30.729738
77800,-22.122286
77850,-24.983639
77900,-21.678128
77950,-23.065708
78000,-17.01335
78050,-21.000613
78100,-26.784529
78150,-28.694339
78200,-19.978196
78250,-20.846239
78300,-25.74395
78350,-16.227249
78400,-22.60707
78450,-18.405118
78500,-17.018926
78550,-18.799145
78600,-17.525677
78650,-19.977022
78700,-18.929018
78750,-24.183876
78800,-26.550127
78850,-18.781258
78900,-20.674485
78950,-25.648238
79000,-18.956333
79050,-18.954748
79100,-26.961638
79150,-20.539366
79200,-17.387788
79250,-20.352969
79300,-16.572967
79350,-16.755666
79400,-27.636913
79450,-17.377288
79500,-25.126325
79550,-18.023337
79600,-21.755928
79650,-19.536989
79700,-22.522128
79750,-15.987368
79800,-21.555725
79850,-22.562956
79900,-23.43544
79950,-14.823214
80000,-14.860093
80050,-20.249336
80100,-18.876165
80150,-19.672136
80200,-19.053363
80250,-13.951254
80300,-21.332201
80350,-21.228154
80400,-17.342052
80450,-24.079599
80500,-25.73864
80550,-22.025179
80600,-20.751401
80650,-21.950734
80700,-21.706841
80750,-21.753926
80800,-19.286446
80850,-12.790566
80900,-18.334908
80950,-18.040335
81000,-25.747543
81050,-22.834929
81100,-15.803697
81150,-22.666107
81200,-21.263046
81250,-21.844023
81300,-16.404585
81350,-20.226954
81400,-21.114966
81450,-16.023767
81500,-22.952905
81550,-17.463929
81600,-37.851812
81650,-25.060762
81700,-25.886971
81750,-20.406742
81800,-20.094776
81850,-13.8295
81900,-15.722287
81950,-16.091468
82000,-21.093927
82050,-12.500123
82100,-13.835469
82150,-13.121094
82200,-10.97236
82250,-21.743285
82300,-12.917913
82350,-23.303066
82400,-14.742554
82450,-18.627932
82500,-12.616768
82550,-15.99409
82600,-21.435413
82650,-11.732727
82700,-16.054049
82750,-23.59779
82800,-22.749717
82850,-19.026379
82900,-12.955097
82950,-17.914726
83000,-17.440336
83050,-15.14472
83100,-18.387764
83150,-22.402289
83200,-11.517783
83250,-13.179614
83300,-16.076238
83350,-14.380335
83400,-20.208335
83450,-18.31798
83500,-17.060941
83550,-21.648899
83600,-14.685593
83650,-24.131211
83700,-18.354455
83750,-18.751238
83800,-16.513362
83850,-15.780165
83900,-11.109007
83950,-16.953999
84000,-23.767109
84050,-19.331175
84100,-12.927537
84150,-9.970565
84200,-11.880832
84250,-14.701197
84300,-23.958082
84350,-17.893344
84400,-12.48706
84450,-11.405957
84500,-15.376397
84550,-13.516759
84600,-15.884669
84650,-20.432595
84700,-15.143361
84750,-11.179425
84800,-16.948015
84850,-15.326535
84900,-16.876986
84950,-17.363247
85000,-14.508783
85050,-10.59449
85100,-15.221034
85150,-14.186962
85200,-19.92067
85250,-12.076908
85300,-17.879397
85350,-13.311654
85400,-15.843722
85450,-21.881853
85500,-18.477603
85550,-16.21903
85600,-13.742774
85650,-10.720257
85700,-19.179146
85750,-17.629129
85800,-13.460139
85850,-9.681609
85900,-23.507535
85950,-13.897515
86000,-13.087689
86050,-20.083064
86100,-10.418129
86150,-16.092092
86200,-16.427586
86250,-21.152231
86300,-15.992212
86350,-14.837546
86400,-12.51197
86450,-16.129158
86500,-9.199638
86550,-7.007524
86600,-9.281785
86650,-12.482046
86700,-14.522022
86750,-15.344219
86800,-19.244312
86850,-14.129267
86900,-15.803404
86950,-13.304514
87000,-19.501559
87050,-19.913238
87100,-15.356332
87150,-18.929589
87200,-16.590342
87250,-13.191209
87300,-10.624377
87350,-18.525182
87400,-15.232041
87450,-11.399845
87500,-16.143895
87550,-11.972825
87600,-16.326937
87650,-12.101005
87700,-9.737662
87750,-17.576415
87800,-11.600892
87850,-15.227514
87900,-17.551399
87950,-12.736619
88000,-19.45708
88050,-18.046996
88100,-14.941527
88150,-17.983721
88200,-13.765673
88250,-13.747292
88300,-15.0556
88350,-11.940267
88400,-13.836984
88450,-20.271242
88500,-14.504735
88550,-15.546251
88600,-11.147028
88650,-16.615185
88700,-8.944539
88750,-8.605599
88800,-13.953316
88850,-18.013482
88900,-14.081654
88950,-11.329364
89000,-14.987553
89050,-14.368314
89100,-10.095732
89150,-17.417719
89200,-14.389062
89250,-19.182161
89300,-11.508389
89350,-12.086754
89400,-6.572557
89450,-13.13438
89500,-13.797485
89550,-14.027883
89600,-20.777184
89650,-13.415981
89700,-19.630518
89750,-14.908244
89800,-13.812557
89850,-15.072893
89900,-12.597539
89950,-19.165684
90000,-13.9701
90050,-8.403369
90100,-19.758433
90150,-14.53096
90200,-9.346267
90250,-10.749199
90300,-13.034548
90350,-17.386775
90400,-11.674521
90450,-8.582342
90500,-9.333922
90550,-11.66485
90600,-12.565241
90650,-13.690385
90700,-11.78348
90750,-14.288008
90800,-11.433834
90850,-18.122833
90900,-15.523461
90950,-9.159105
91000,-13.738879
91050,-14.781597
91100,-10.622696
91150,-12.066619
91200,-16.541279
91250,-18.762688
91300,-11.634939
91350,-12.919196
91400,-9.153405
91450,-11.727556
91500,-18.337611
91550,-15.283536
91600,-11.907215
91650,-11.972098
91700,-9.974614
91750,-13.301157
91800,-13.594029
91850,-14.34701
91900,-17.326518
91950,-15.249411
92000,-14.044827
92050,-9.872885
92100,-8.760188
92150,-15.525206
92200,-10.286104
92250,-16.325993
92300,-10.34936
92350,-7.561581
92400,-13.385795
92450,-12.464977
92500,-13.823705
92550,-12.648933
92600,-17.480058
92650,-12.974663
92700,-11.060748
92750,-6.999258
92800,-11.94438
92850,-11.405223
92900,-12.220327
92950,-9.385664
93000,-16.264552
93050,-10.366377
93100,-16.804524
93150,-16.85027
93200,-10.674579
93250,-13.879598
93300,-11.619066
93350,-16.365368
93400,-19.723144
93450,-11.700331
93500,-14.047005
93550,-18.128504
93600,-13.217695
93650,-16.278904
93700,-15.072795
93750,-17.41368
93800,-11.458479
93850,-11.011012
93900,-10.725467
93950,-12.61239
94000,-15.410391
94050,-8.27202
94100,-11.137683
94150,-15.140227
94200,-16.65927
94250,-10.527772
94300,-6.404085
94350,-14.439451
94400,-10.470666
94450,-13.605019
94500,-15.943015
94550,-11.032018
94600,-9.734524
94650,-11.388351
94700,-14.545332
94750,-13.375123
94800,-11.478537
94850,-13.565088
94900,-11.605759
94950,-13.688619
95000,-13.188377
95050,-14.023264
95100,-18.518166
95150,-8.487187
95200,-18.477439
95250,-13.885591
95300,-13.01181
95350,-16.558527
95400,-10.402235
95450,-14.861508
95500,-12.901818
95550,-13.246699
95600,-11.134444
95650,-11.986098
95700,-15.87197
95750,-6.923587
95800,-20.182895
95850,-13.109786
95900,-12.353843
95950,-9.139055
96000,-10.44614
96050,-8.888817
96100,-10.842566
96150,-8.304707
96200,-16.228899
96250,-14.704812
96300,-14.634683
96350,-9.618957
96400,-13.956752
96450,-15.814933
96500,-9.965515
96550,-13.203873
96600,-10.915502
96650,-8.139642
96700,-12.442362
96750,-15.630355
96800,-16.756063
96850,-12.843272
96900,-8.433346
96950,-12.005654
97000,-8.061771
97050,-6.968838
97100,-15.204088
97150,-8.707341
97200,-20.750131
97250,-10.413954
97300,-11.949726
97350,-7.43901
97400,-10.860437
97450,-13.882887
97500,-17.669158
97550,-12.83252
97600,-10.11928
97650,-7.376045
97700,-15.473554
97750,-10.088288
97800,-16.952355
97850,-17.951724
97900,-13.579718
97950,-14.191138
98000,-8.259013
98050,-12.854364
98100,-12.732383
98150,-10.857223
98200,-14.172692
98250,-10.338646
98300,-18.621138
98350,-9.096389
98400,-8.842333
98450,-9.532238
98500,-14.393259
98550,-8.405436
98600,-10.45089
98650,-13.189968
98700,-11.243587
98750,-16.500443
98800,-14.139071
98850,-13.485421
98900,-12.414177
98950,-12.335978
99000,-15.047456
99050,-11.540566
99100,-9.281546
99150,-17.645063
99200,-15.006516
99250,-14.236265
99300,-10.59565
99350,-12.094984
99400,-16.433078
99450,-12.829481
99500,-12.603055
99550,-11.757379
99600,-14.206887
99650,-12.872716
99700,-12.124606
99750,-8.222691
99800,-12.554557
99850,-13.843439
99900,-15.291473
99950,-13.304897
100000,-15.218127
100050,-7.983138
100100,-12.742025
100150,-7.219874
100200,-16.092092
100250,-15.074876
100300,-8.287441
100350,-17.235233
100400,-7.840137
100450,-17.934147
100500,-10.722303
100550,-7.776057
100600,-14.798984
100650,-15.39223
100700,-15.81679
100750,-10.879376
100800,-11.913297
100850,-11.849451
100900,-7.89861
100950,-12.41189
101000,-12.279582
101050,-17.236612
101100,-19.951823
101150,-7.525521
101200,-10.715584
101250,-17.438692
101300,-16.656744
101350,-19.084852
101400,-17.007693
101450,-10.118382
101500,-10.838833
101550,-16.578666
101600,-7.584716
101650,-13.862343
101700,-11.199917
101750,-16.670777
101800,-13.634365
101850,-15.21069
101900,-7.224907
101950,-12.897315
102000,-15.697008
102050,-6.448549
102100,-8.522853
102150,-15.063742
102200,-8.109974
102250,-15.992087
102300,-11.656967
102350,-11.349347
102400,-14.278864
102450,-12.052313
102500,-11.882483
102550,-12.416144
102600,-12.303278
102650,-11.408792
102700,-9.258037
102750,-15.299729
102800,-13.267414
102850,-9.379368
102900,-15.809283
102950,-15.434258
103000,-13.495723
103050,-10.499911
103100,-17.779065
103150,-14.144414
103200,-11.899488
103250,-13.207652
103300,-6.681351
103350,-8.332563
103400,-12.130869
103450,-8.957111
103500,-22.369538
103550,-10.761093
103600,-14.379262
103650,-15.956789
103700,-13.756886
103750,-15.474106
103800,-11.654291
103850,-14.719915
103900,-10.667845
103950,-5.268225
104000,-7.995608
104050,-7.898759
104100,-9.119621
104150,-13.930397
104200,-11.99667
104250,-10.183025
104300,-12.731099
104350,-13.908602
104400,-11.476231
104450,-13.161794
104500,-4.942779
104550,-11.261883
104600,-8.621066
104650,-9.696454
104700,-9.685465
104750,-6.958806
104800,-6.409962
104850,-8.487954
104900,-12.56593
104950,-5.837248
105000,-13.499533
105050,-8.442227
105100,-12.07323
105150,-10.544131
105200,-13.234209
105250,-8.182677
105300,-14.982414
105350,-12.571652
105400,-11.421137
105450,-7.829158
105500,-11.835263
105550,-12.090983
105600,-6.441471
105650,-6.878186
105700,-17.244517
105750,-9.017302
105800,-15.881829
105850,-10.897653
105900,-9.815314
105950,-9.074575
106000,-12.410601
106050,-16.619452
106100,-9.566162
106150,-9.764356
106200,-9.216225
106250,-9.902418
106300,-20.539289
106350,-9.223657
106400,-15.301304
106450,-7.288988
106500,-13.950195
106550,-11.851226
106600,-13.100631
106650,-13.183511
106700,-10.473212
106750,-12.640663
106800,-7.453143
106850,-13.233822
106900,-12.36357
106950,-10.37494
107000,-10.60759
107050,-11.244591
107100,-15.039092
107150,-14.885114
107200,-12.302376
107250,-7.064944
107300,-18.626146
107350,-12.413812
107400,-5.853773
107450,-13.409587
107500,-12.636258
107550,-9.77356
107600,-15.022906
107650,-7.468265
107700,-15.767545
107750,-10.803142
107800,-17.794839
107850,-12.612423
107900,-15.486777
107950,-10.600115
108000,-5.886388
108050,-11.494893
108100,-7.016377
108150,-15.923358
108200,-13.852884
108250,-12.887503
108300,-14.923421
108350,-13.006068
108400,-4.922281
108450,-10.274008
108500,-7.733518
108550,-9.367387
108600,-13.967133
108650,-8.454457
108700,-15.717123
108750,-16.002002
108800,-11.210814
108850,-10.124392
108900,-8.715278
108950,-19.034666
109000,-19.891024
109050,-11.620037
109100,-10.204581
109150,-10.156772
109200,-10.91192
109250,-7.590221
109300,-14.59927
109350,-12.81826
109400,-9.295922
109450,-16.173961
109500,-9.741152
109550,-11.196754
109600,-10.931196
109650,-13.679736
109700,-15.461637
109750,-11.584331
109800,-15.519936
109850,-11.843386
109900,-7.416847
109950,-12.18455
110000,-13.441823
110050,-9.44073
110100,-14.131427
110150,-11.903198
110200,-18.186235
110250,-10.270682
110300,-8.412852
110350,-5.146952
110400,-11.180047
110450,-11.132636
110500,-12.307399
110550,-12.551685
110600,-12.516391
110650,-8.093538
110700,-16.260678
110750,-11.224031
110800,-12.968972
110850,-12.997831
110900,-13.431423
110950,-4.421122
111000,-6.149375
111050,-10.148559
111100,-14.005137
111150,-17.338445
111200,-6.013301
111250,-11.430378
111300,-10.716341
111350,-10.042893
111400,-13.357899
111450,-8.560038
111500,-7.273291
111550,-13.088172
111600,-7.679921
111650,-19.090688
111700,-10.687984
111750,-8.977838
111800,-7.7139
111850,-7.514411
111900,-9.549475
111950,-11.503278
112000,-10.524717
112050,-5.807349
112100,-17.374799
112150,-11.396318
112200,-14.815017
112250,-14.434765
112300,-5.592173
112350,-8.380451
112400,-9.960584
112450,-15.416331
112500,-12.97287
112550,-12.301609
112600,-6.096462
112650,-8.099348
112700,-16.380129
112750,-16.520486
112800,-11.523895
112850,-8.199756
112900,-15.578733
112950,-13.72724
113000,-14.707403
113050,-10.586184
113100,-18.272036
113150,-4.516251
113200,-14.629679
113250,-6.874085
113300,-11.351412
113350,-14.66704
113400,-13.328842
113450,-13.224064
113500,-12.248668
113550,-6.374056
113600,-5.261223
113650,-7.191048
113700,-17.124522
113750,-11.14806
113800,-10.870822
113850,-8.642778
113900,-6.179733
113950,-9.939901
114000,-4.583897
114050,-11.968834
114100,-13.53778
114150,-10.607559
114200,-8.581611
114250,-10.789234
114300,-10.459626
114350,-15.985402
114400,-12.140561
114450,-17.271806
114500,-16.439918
114550,-5.337669
114600,-4.729862
114650,-12.170864
114700,-8.143415
114750,-11.941777
114800,-12.772149
114850,-8.147985
114900,-13.450746
114950,-10.971388
115000,-9.012022
115050,-16.040595
115100,-12.230848
115150,-13.183139
115200,-11.163572
115250,-7.061688
115300,-6.067264
115350,-11.91914
115400,-12.574061
115450,-5.71128
115500,-14.135796
115550,-15.676102
115600,-12.95077
115650,-14.168572
115700,-8.20054
115750,-9.032498
115800,-11.811132
115850,-7.464574
115900,-8.17152
115950,-8.149661
116000,-12.545679
116050,-9.505707
116100,-15.524146
116150,-6.989523
116200,-4.970628
116250,-10.35228
116300,-9.770054
116350,-12.043903
116400,-17.501788
116450,-17.312864
116500,-12.224838
116550,-6.092181
116600,-15.707021
116650,-8.24052
116700,-14.43702
116750,-7.511004
116800,-7.069015
116850,-15.947042
116900,-13.284813
116950,-13.370034
117000,-19.656542
117050,-4.510792
117100,-7.251068
117150,-14.029178
117200,-14.902165
117250,-18.423705
117300,-14.082158
117350,-11.220249
117400,-14.68801
117450,-14.169235
117500,-10.714255
117550,-17.070868
117600,-10.550694
117650,-6.933008
117700,-14.067066
117750,-12.214471
117800,-10.213991
117850,-14.493814
117900,-14.930165
117950,-11.534691
118000,-6.275136
118050,-10.751913
118100,-11.849138
118150,-8.549729
118200,-8.870726
118250,-13.05696
118300,-9.615724
118350,-14.835966
118400,-13.802561
118450,-6.099875
118500,-17.359188
118550,-12.754947
118600,-7.86848
118650,-5.165408
118700,-13.468271
118750,-14.486029
118800,-10.667519
118850,-9.284269
118900,-15.057734
118950,-9.104305
119000,-13.552685
119050,-17.32915
119100,-9.381068
119150,-17.162276
119200,-8.940769
119250,-5.217988
119300,-16.262712
119350,-14.976224
119400,-9.74997
119450,-13.269449
119500,-6.134412
119550,-8.462011
119600,-9.600269
119650,-15.341752
119700,-13.221698
119750,-13.412426
119800,-17.204544
119850,-11.370254
119900,-6.014134
119950,-7.137042
120000,-9.952129
120050,-10.57248
120100,-9.863282
120150,-16.755602
120200,-12.382945
120250,-14.244668
120300,-14.306225
120350,-14.119786
120400,-12.122877
120450,-17.257785
120500,-5.163067
120550,-10.431815
120600,-8.581902
120650,-13.805847
120700,-10.877748
120750,-7.609975
120800,-12.781907
120850,-9.337113
120900,-15.405712
120950,-13.963172
121000,-7.86874
121050,-6.723661
121100,-18.057927
121150,-7.752449
121200,-8.183453
121250,-8.692868
121300,-6.181871
121350,-5.3958
121400,-9.079134
121450,-13.653365
121500,-13.636092
121550,-8.123781
121600,-14.35664
121650,-13.750655
121700,-16.435937
121750,-14.765747
121800,-6.941367
121850,-13.409501
121900,-9.696255
121950,-11.874247
122000,-4.586352
122050,-13.275882
122100,-6.224018
122150,-7.801586
122200,-8.807925
122250,-11.424344
122300,-14.871379
122350,-11.741759
122400,-7.853362
122450,-4.16935
122500,-5.908827
122550,-19.087144
122600,-11.872031
122650,-7.866444
122700,-12.002874
122750,-14.138702
122800,-8.118792
122850,-17.417441
122900,-13.542829
122950,-11.871421
123000,-11.549047
123050,-19.647898
123100,-5.843113
123150,-18.459947
123200,-10.297961
123250,-6.842399
123300,-18.257864
123350,-6.078785
123400,-11.312038
123450,-15.149853
123500,-15.590011
123550,-12.026693
123600,-10.437041
123650,-12.29134
123700,-6.162673
123750,-9.635739
123800,-13.270501
123850,-11.86692
123900,-6.557019
123950,-14.669678
124000,-10.382788
124050,-15.565641
124100,-10.049142
124150,-13.080257
124200,-7.273653
124250,-10.512122
124300,-7.94589
124350,-9.089177
124400,-9.097608
124450,-19.032592
124500,-14.256719
124550,-7.494123
124600,-10.946657
124650,-7.29281
124700,-12.550449
124750,-14.60074
124800,-12.831692
124850,-11.321169
124900,-9.332321
124950,-12.215368
125000,-5.769192
125050,-12.377109
125100,-11.005974
125150,-3.853924
125200,-8.656554
125250,-6.149781
125300,-13.935497
125350,-3.653606
125400,-7.232117
125450,-9.323396
125500,-9.817917
125550,-6.537015
125600,-13.949444
125650,-10.649366
125700,-8.831844
125750,-13.770525
125800,-7.853186
125850,-8.9532
125900,-8.379227
125950,-16.691477
126000,-11.543407
126050,-15.452661
126100,-14.142862
126150,-4.729714
126200,-7.130605
126250,-9.540918
126300,-10.506618
126350,-14.608999
126400,-15.399695
126450,-11.140581
126500,-14.930774
126550,-5.659619
126600,-11.816799
126650,-12.73569
126700,-4.366989
126750,-14.201999
126800,-9.48922
126850,-13.519307
126900,-14.384828
126950,-17.963296
127000,-14.78584
127050,-8.907537
127100,-16.241761
127150,-18.216795
127200,-13.451644
127250,-8.98897
127300,-4.199226
127350,-5.113097
127400,-19.875216
127450,-6.062756
127500,-17.662383
127550,-9.368496
127600,-5.426682
127650,-4.741504
127700,-5.662905
127750,-12.103946
127800,-4.938366
127850,-5.398502
127900,-6.03963
127950,-5.897306
128000,-6.798737
128050,-7.013387
128100,-17.077227
128150,-16.222858
128200,-13.503018
128250,-5.140778
128300,-12.987941
128350,-11.966916
128400,-14.833869
128450,-10.481912
128500,-13.549812
128550,-17.460973
128600,-15.674179
128650,-19.481685
128700,-6.749956
128750,-9.006707
128800,-13.474337
128850,-9.767585
128900,-14.114508
128950,-13.366979
129000,-18.593583
129050,-12.164983
129100,-14.08106
129150,-10.594988
129200,-11.867145
129250,-4.064328
129300,-10.090252
129350,-10.365798
129400,-13.865031
129450,-6.841985
129500,-8.554075
129550,-8.388727
129600,-5.902057
129650,-9.377082
129700,-13.307968
129750,-8.896001
129800,-14.250573
129850,-12.731363
129900,-8.110101
129950,-13.454087
130000,-11.754297
130050,-11.13982
130100,-14.727249
130150,-4.770805
130200,-13.277808
130250,-16.167394
130300,-12.518399
130350,-14.204334
130400,-11.317332
130450,-14.86451
130500,-6.489292
130550,-9.995628
130600,-13.000502
130650,-10.034246
130700,-8.44779
130750,-6.531429
130800,-12.700188
130850,-10.922661
130900,-9.527786
130950,-17.671318
131000,-13.343302
131050,-6.284003
131100,-16.50713
131150,-9.745037
131200,-13.686473
131250,-3.784049
131300,-9.960254
131350,-11.949019
131400,-13.152146
131450,-15.490043
131500,-8.69584
131550,-11.129282
131600,-3.968751
131650,-8.69408
131700,-5.911015
131750,-7.747108
131800,-10.359756
131850,-5.958494
131900,-11.000807
131950,-6.456807
132000,-12.051336
132050,-12.117748
132100,-13.440532
132150,-3.792594
132200,-5.261211
132250,-14.1967
132300,-7.2908
132350,-8.274598
132400,-9.431546
132450,-6.086501
132500,-10.004235
132550,-12.995686
132600,-12.087515
132650,-7.487845
132700,-9.408025
132750,-13.14005
132800,-5.45783
132850,-4.021009
132900,-4.775887
132950,-5.31595
133000,-15.361515
133050,-9.186672
133100,-8.228961
133150,-7.551034
133200,-17.111991
133250,-7.318742
133300,-6.516193
133350,-12.82701
133400,-8.212279
133450,-5.39199
133500,-11.386887
133550,-7.820056
133600,-15.01266
133650,-6.107936
133700,-8.649446
133750,-11.011029
133800,-7.111938
133850,-17.661765
133900,-9.081861
133950,-7.978684
134000,-13.42095
134050,-4.919705
134100,-3.701015
134150,-6.336715
134200,-16.947498
134250,-12.560234
134300,-18.295701
134350,-15.003923
134400,-12.011343
134450,-9.811576
134500,-12.620135
134550,-7.038653
134600,-7.740574
134650,-4.932417
134700,-7.384072
134750,-12.137848
134800,-7.702985
134850,-6.227817
134900,-13.247899
134950,-6.85938
135000,-4.860228
135050,-13.697478
135100,-18.213377
135150,-15.456847
135200,-15.800915
135250,-11.824302
135300,-8.799214
135350,-6.585635
135400,-7.300396
135450,-3.06058
135500,-13.906407
135550,-10.155026
135600,-5.687442
135650,-18.746005
135700,-12.169137
135750,-6.516639
135800,-9.299479
135850,-16.670361
135900,-9.923232
135950,-4.346519
136000,-4.952258
136050,-11.394476
136100,-12.623827
136150,-8.843717
136200,-6.862111
136250,-6.810588
136300,-9.786127
136350,-6.690628
136400,-7.33725
136450,-8.522788
136500,-8.436819
136550,-3.758225
136600,-5.594644
136650,-10.059564
136700,-8.782541
136750,-3.048795
136800,-15.956341
136850,-11.853943
136900,-11.674744
136950,-6.806299
137000,-3.613408
137050,-9.694049
137100,-15.07327
137150,-3.34117
137200,-14.503712
137250,-8.78747
137300,-11.395697
137350,-7.054741
137400,-3.264556
137450,-13.69497
137500,-8.667471
137550,-8.618813
137600,-14.060439
137650,-17.091066
137700,-10.893154
137750,-10.718807
137800,-15.550393
137850,-14.127544
137900,-4.814401
137950,-10.662862
138000,-12.656058
138050,-10.665188
138100,-8.062838
138150,-6.453808
138200,-3.63845
138250,-3.997724
138300,-9.295838
138350,-7.76799
138400,-8.312214
138450,-3.933701
138500,-15.571811
138550,-7.031578
138600,-8.278417
138650,-3.685458
138700,-13.236452
138750,-7.468549
138800,-7.402972
138850,-13.304937
138900,-5.535778
138950,-11.844068
139000,-5.651373
139050,-11.024459
139100,-12.750009
139150,-11.085881
139200,-6.535809
139250,-15.089497
139300,-5.562949
139350,-15.453122
139400,-6.112853
139450,-3.370138
139500,-11.376064
139550,-10.468699
139600,-16.637689
139650,-13.387797
139700,-18.477348
139750,-12.465994
139800,-18.854452
139850,-4.994278
139900,-6.899999
139950,-18.671057
140000,-5.869426
140050,-8.022939
140100,-8.949913
140150,-13.190978
140200,-7.701839
140250,-7.524675
140300,-8.46209
140350,-5.252538
140400,-10.293436
140450,-9.064045
140500,-5.683962
140550,-11.097911
140600,-9.837462
140650,-8.287042
140700,-9.297561
140750,-12.299243
140800,-8.064198
140850,-8.927276
140900,-10.315534
140950,-8.308952
141000,-6.006563
141050,-12.529972
141100,-15.183586
141150,-4.456467
141200,-7.574
141250,-6.296724
141300,-5.724242
141350,-7.257229
141400,-13.06376
141450,-7.121832
141500,-8.058092
141550,-5.25169
141600,-6.63891
141650,-7.154139
141700,-11.309245
141750,-8.444158
141800,-14.454055
141850,-6.319226
141900,-12.681797
141950,-14.574158
142000,-8.271581
142050,-13.695763
142100,-8.787186
142150,-7.768959
142200,-15.169053
142250,-14.147189
142300,-10.122217
142350,-8.058502
142400,-9.404139
142450,-10.535454
142500,-10.121632
142550,-7.94362
142600,-14.361542
142650,-7.902554
142700,-9.345708
142750,-4.527598
142800,-6.918507
142850,-9.984763
142900,-6.341576
142950,-3.69614
143000,-10.743106
143050,-3.952309
143100,-17.304683
143150,-12.89936
143200,-8.740489
143250,-6.868782
143300,-11.319343
143350,-9.892927
143400,-5.773007
143450,-4.44159
143500,-12.074535
143550,-11.695631
143600,-9.817687
143650,-8.439804
143700,-9.817276
143750,-4.667958
143800,-8.219728
143850,-12.229175
143900,-11.023913
143950,-9.486964
144000,-8.821424
144050,-15.350927
144100,-11.840358
144150,-4.843742
144200,-13.524882
144250,-3.689391
144300,-4.717905
144350,-9.713177
144400,-11.674576
144450,-9.388578
144500,-7.59514
144550,-14.406522
144600,-7.757177
144650,-11.252608
144700,-5.121248
144750,-9.086264
144800,-6.790684
144850,-10.870617
144900,-5.638227
144950,-9.084005
145000,-14.148441
145050,-9.834722
145100,-10.935102
145150,-10.357124
145200,-8.587603
145250,-11.139968
145300,-3.795762
145350,-3.731288
145400,-6.219028
145450,-13.481934
145500,-7.006556
145550,-14.089621
145600,-4.811364
145650,-8.327178
145700,-9.641944
145750,-14.35033
145800,-4.051706
145850,-5.181856
145900,-7.194768
145950,-6.061735
146000,-4.546975
146050,-6.014063
146100,-9.539883
146150,-11.133931
146200,-9.438757
146250,-14.191296
146300,-6.955298
146350,-7.469554
146400,-17.092314
146450,-15.268282
146500,-4.731179
146550,-9.761687
146600,-7.646297
146650,-8.556556
146700,-5.949623
146750,-4.843318
146800,-3.154384
146850,-13.928312
146900,-9.773981
146950,-8.583757
147000,-12.129367
147050,-13.82553
147100,-16.036423
147150,-6.785203
147200,-8.741471
147250,-5.712977
147300,-8.085399
147350,-7.949339
147400,-7.989773
147450,-7.643171
147500,-8.582868
147550,-10.299209
147600,-12.894964
147650,-16.803834
147700,-7.597557
147750,-12.138219
147800,-10.510061
147850,-6.354116
147900,-14.788931
147950,-6.556879
148000,-5.052175
148050,-6.664991
148100,-11.274893
148150,-5.458955
148200,-11.210926
148250,-7.606934
148300,-7.252696
148350,-4.697804
148400,-4.324316
148450,-7.217725
148500,-7.696156
148550,-7.345524
148600,-6.4871
148650,-5.3459
148700,-5.372152
148750,-6.320579
148800,-7.987537
148850,-7.248583
148900,-10.463698
148950,-15.7674
149000,-5.608281
149050,-9.812506
149100,-9.271957
149150,-14.223241
149200,-10.532942
149250,-11.305708
149300,-14.975069
149350,-16.178579
149400,-4.606218
149450,-7.593539
149500,-10.15887
149550,-4.333266
149600,-11.945271
149650,-10.551853
149700,-12.822898
149750,-3.354778
149800,-4.411635
149850,-11.211552
149900,-13.574451
149950,-14.030458
150000,-13.776301
150050,-10.792576
150100,-7.503908
150150,-14.349614
150200,-4.615854
150250,-9.406008
150300,-5.257201
150350,-9.485188
150400,-16.716723
150450,-16.383004
150500,-11.285349
150550,-8.041411
150600,-7.548253
150650,-9.379142
150700,-4.97175
150750,-4.077988
150800,-9.862945
150850,-5.929596
150900,-8.05996
150950,-8.227147
151000,-5.644738
151050,-5.722234
151100,-7.864616
151150,-9.258154
151200,-10.41815
151250,-13.013539
151300,-14.266643
151350,-16.004024
151400,-10.060998
151450,-11.209067
151500,-10.378079
151550,-7.36931
151600,-3.852513
151650,-8.513703
151700,-5.0903
151750,-9.476395
151800,-11.251034
151850,-12.45237
151900,-4.561131
151950,-7.827836
152000,-7.779892
152050,-5.62848
152100,-9.147452
152150,-13.226652
152200,-5.731855
152250,-5.594719
152300,-5.547615
152350,-7.519953
152400,-8.994997
152450,-4.713994
152500,-8.285508
152550,-6.067954
152600,-4.895021
152650,-14.147374
152700,-8.579293
152750,-10.8506
152800,-3.944404
152850,-7.468339
152900,-10.605799
152950,-3.737924
153000,-9.708677
153050,-13.429461
153100,-3.357526
153150,-3.352824
153200,-3.841091
153250,-12.037303
153300,-4.085959
153350,-4.35242
153400,-7.071432
153450,-9.489463
153500,-8.629761
153550,-4.76231
153600,-5.675337
153650,-7.851572
153700,-8.414918
153750,-9.569835
153800,-16.90124
153850,-4.314949
153900,-9.701268
153950,-15.390138
154000,-10.135671
154050,-4.460785
154100,-6.91715
154150,-6.506155
154200,-12.287669
154250,-5.358693
154300,-6.102497
154350,-4.173435
154400,-10.189669
154450,-9.556816
154500,-6.549648
154550,-3.097141
154600,-10.260796
154650,-3.119625
154700,-10.983164
154750,-6.542372
154800,-5.120004
154850,-5.14045
154900,-12.132553
154950,-6.841419
155000,-6.276471
155050,-12.527374
155100,-6.7771
155150,-5.84431
