timesteps,episode_return
767000,4438.995347
768000,4182.404353
769000,4403.493813
770000,4499.59125
771000,3539.044224
772000,4228.017343
773000,4353.988459
774000,846.387873
775000,4090.529781
776000,4113.163036
777000,4277.14734
778000,4427.847195
779000,3388.424467
780000,3679.482441
781000,2077.729203
782000,4040.954451
783000,4161.231491
784000,1187.959954
785000,4147.528534
786000,4407.936628
787000,2030.250305
788000,582.177679
789000,4358.752808
790000,2270.736761
791000,4496.172705
792000,4238.574383
793000,3118.316782
794000,2679.032254
795000,4216.406574
796000,4108.740909
797000,4198.700469
798000,3967.508872
799000,2609.520649
800000,4406.877485
801000,1246.545497
802000,3995.730672
803000,4371.697074
804000,4283.094289
805000,4301.294679
806000,4266.873183
807000,3277.117131
808000,1560.077075
809000,4055.964045
810000,4290.563217
811000,4356.544508
812000,4218.050209
813000,1103.217954
814000,3134.92375
815000,4626.342343
816000,4024.465169
817000,4614.73898
818000,2750.075375
819000,4362.290619
820000,4332.74649
821000,4395.437932
822000,4093.627648
823000,4547.22017
824000,4088.573621
825000,1470.996562
826000,4512.373552
827000,4345.756513
828000,4230.256904
829000,4566.188123
830000,4625.322835
831000,2767.859733
832000,1743.782103
833000,4251.262133
834000,2909.28239
835000,4404.190835
836000,4560.857131
837000,4290.257331
838000,726.160227
839000,4470.813704
840000,1093.975216
841000,4628.457407
842000,4423.986549
843000,4313.481823
844000,2838.409892
845000,3285.184921
846000,4103.3492
847000,3054.486719
848000,4316.00626
849000,3369.101975
850000,4722.790854
851000,1505.35842
852000,4741.110478
853000,2373.883927
854000,4563.686114
855000,4731.284443
856000,4072.122803
857000,3722.637184
858000,4558.811826
859000,2438.57883
860000,4340.577684
861000,4558.721276
862000,2345.486947
863000,4734.42304
864000,4550.065407
865000,4413.51362
866000,4235.881773
867000,3335.541858
868000,3519.558352
869000,4592.975315
870000,3963.266024
871000,4471.85975
872000,2729.43352
873000,4440.10669
874000,1737.495528
875000,4405.127366
876000,4607.537749
877000,4183.488544
878000,4508.966357
879000,4357.217791
880000,2078.617271
881000,4502.906977
882000,547.485288
883000,4382.996037
884000,4685.070027
885000,4494.280748
886000,4482.570453
887000,2564.248305
888000,2589.811227
889000,1751.464271
890000,4521.559473
891000,1819.424378
892000,4724.311875
893000,4465.589003
894000,1514.688066
895000,4574.469715
896000,4467.482728
897000,4724.750157
898000,4774.142763
899000,3625.332108
900000,684.04722
901000,4749.756391
902000,1968.602952
903000,1060.849652
904000,4630.817624
905000,4881.433843
906000,3572.350529
907000,4736.07044
908000,4838.028396
909000,4880.590471
910000,4625.771722
911000,4832.979096
912000,4324.298227
913000,4816.31103
914000,4247.95541
915000,4739.346085
916000,2499.276136
917000,4214.388073
918000,4773.14377
919000,4691.109587
920000,4586.028528
921000,4787.81128
922000,4518.778741
923000,4733.932151
924000,4686.923834
925000,4382.263578
926000,4701.281921
927000,4611.129846
928000,4821.591852
929000,4759.153458
930000,3253.39781
931000,4654.842391
932000,5044.361277
933000,4312.079816
934000,4834.694224
935000,3550.195611
936000,2933.088009
937000,4399.280847
938000,4674.687936
939000,4655.172608
940000,4511.521585
941000,4506.512022
942000,4884.98019
943000,4802.989694
944000,4599.59152
945000,4686.77541
946000,4658.538689
947000,4420.207621
948000,4430.332953
949000,4787.63082
950000,4411.53413
951000,4562.5061
952000,4433.982233
953000,4648.214831
954000,4724.327935
955000,4622.419741
956000,4640.398056
957000,4676.994945
958000,4963.634177
959000,4297.106693
960000,4861.748626
961000,4392.916622
962000,4606.835309
963000,4518.906153
964000,4878.702939
965000,4617.519204
966000,4797.529098
967000,4700.018359
968000,4508.372872
969000,4737.736703
970000,5051.351844
971000,4873.980441
972000,4592.022108
973000,4438.298568
974000,4791.241643
975000,4795.404447
976000,4576.196107
977000,4854.988972
978000,4337.9037
979000,4998.655704
980000,4720.043635
981000,4654.692045
982000,4907.690244
983000,5006.32943
984000,5038.604584
985000,5011.692446
986000,4780.333
987000,2850.903063
988000,4923.049221
989000,4546.997861
990000,4895.99731
991000,4509.361936
992000,4717.977662
993000,4734.417722
994000,4796.721617
995000,4866.853402
996000,4873.194122
997000,4685.046615
998000,4898.792897
999000,4852.908634
1000000,5033.212543
